year,quarter,waste_type,category,quantity_mt,disposal_method,recycled_pct,location,facility_type,contractor,manifest_id,cost_inr_lakhs
2020,Q2,Non-Hazardous,Metal Scrap,12.161,Recycling,92.3,Bhubaneswar Office,Office,Ramky Enviro,WM-2020Q2-473029,3.95
2020,Q2,Non-Hazardous,Construction Debris,8.668,Landfill,60.0,Bhubaneswar Office,Office,Eco Recycling Ltd,WM-2020Q2-105382,2.15
2020,Q2,Non-Hazardous,Food Waste,3.033,Composting,72.7,Bhubaneswar Office,Office,Antony Lara Enviro,WM-2020Q2-741717,1.99
2020,Q2,Hazardous,Spent Catalyst,7.601,Authorised TSDF,66.3,Bhubaneswar Office,Office,ALMA Recyclers,WM-2020Q2-280541,11.37
2020,Q2,Hazardous,Used Oil,8.09,Re-refining,85.4,Bhubaneswar Office,Office,Eco Recycling Ltd,WM-2020Q2-316304,7.08
2020,Q2,Hazardous,Sludge (Process),10.217,Co-processing,35.7,Bhubaneswar Office,Office,Saahas Zero Waste,WM-2020Q2-044932,10.25
2020,Q2,Hazardous,Chemical Containers,4.862,Authorised TSDF,68.3,Bhubaneswar Office,Office,Hulladek Recycling,WM-2020Q2-488182,6.41
2020,Q2,Hazardous,E-Waste,2.875,Authorised Recycler,93.7,Bhubaneswar Office,Office,Eco Recycling Ltd,WM-2020Q2-180911,4.0
2020,Q2,Hazardous,Lab Solvents,1.963,Incineration,74.3,Bhubaneswar Office,Office,Antony Lara Enviro,WM-2020Q2-860403,2.08
2020,Q2,Non-Hazardous,Paper,9.17,Recycling,88.8,Jaipur Office,Office,Saahas Zero Waste,WM-2020Q2-038780,8.79
2020,Q2,Non-Hazardous,Plastic (Recyclable),9.574,Recycling,87.8,Jaipur Office,Office,Tata Steel Recycling,WM-2020Q2-173610,8.36
2020,Q2,Non-Hazardous,Plastic (Mixed),5.809,Co-processing,43.3,Jaipur Office,Office,Tata Steel Recycling,WM-2020Q2-163487,7.53
2020,Q2,Non-Hazardous,Wood Pallets,4.824,Recycling,79.3,Jaipur Office,Office,Saahas Zero Waste,WM-2020Q2-862093,7.29
2020,Q2,Non-Hazardous,Glass,1.993,Recycling,97.1,Jaipur Office,Office,Ramky Enviro,WM-2020Q2-471144,2.4
2020,Q2,Non-Hazardous,Metal Scrap,13.555,Recycling,99.5,Jaipur Office,Office,Tata Steel Recycling,WM-2020Q2-927127,11.38
2020,Q2,Non-Hazardous,Construction Debris,9.416,Landfill,59.3,Jaipur Office,Office,Tata Steel Recycling,WM-2020Q2-624947,6.3
2020,Q2,Non-Hazardous,Food Waste,4.271,Composting,69.9,Jaipur Office,Office,Tata Steel Recycling,WM-2020Q2-261283,0.97
2020,Q2,Hazardous,Spent Catalyst,7.493,Authorised TSDF,62.0,Jaipur Office,Office,Re Sustainability,WM-2020Q2-391389,8.86
2020,Q2,Hazardous,Used Oil,11.363,Re-refining,88.2,Jaipur Office,Office,ALMA Recyclers,WM-2020Q2-835869,9.69
2020,Q2,Hazardous,Sludge (Process),11.721,Co-processing,34.1,Jaipur Office,Office,ALMA Recyclers,WM-2020Q2-525366,14.64
2020,Q2,Hazardous,Chemical Containers,5.347,Authorised TSDF,69.6,Jaipur Office,Office,Saahas Zero Waste,WM-2020Q2-816251,7.82
2020,Q2,Hazardous,E-Waste,2.903,Authorised Recycler,95.5,Jaipur Office,Office,Hulladek Recycling,WM-2020Q2-700476,1.31
2020,Q2,Hazardous,Lab Solvents,1.931,Incineration,72.1,Jaipur Office,Office,ALMA Recyclers,WM-2020Q2-539753,0.52
2020,Q3,Non-Hazardous,Paper,12.148,Recycling,95.8,Mumbai HQ,Office,Ramky Enviro,WM-2020Q3-529631,12.88
2020,Q3,Non-Hazardous,Plastic (Recyclable),18.792,Recycling,91.1,Mumbai HQ,Office,Tata Steel Recycling,WM-2020Q3-796694,26.47
2020,Q3,Non-Hazardous,Plastic (Mixed),11.042,Co-processing,45.5,Mumbai HQ,Office,ALMA Recyclers,WM-2020Q3-540402,10.57
2020,Q3,Non-Hazardous,Wood Pallets,6.551,Recycling,85.8,Mumbai HQ,Office,Antony Lara Enviro,WM-2020Q3-239009,8.17
2020,Q3,Non-Hazardous,Glass,3.852,Recycling,94.5,Mumbai HQ,Office,Re Sustainability,WM-2020Q3-848059,3.12
2020,Q3,Non-Hazardous,Metal Scrap,22.071,Recycling,93.4,Mumbai HQ,Office,Re Sustainability,WM-2020Q3-154569,5.1
2020,Q3,Non-Hazardous,Construction Debris,13.682,Landfill,59.1,Mumbai HQ,Office,Antony Lara Enviro,WM-2020Q3-001863,20.57
2020,Q3,Non-Hazardous,Food Waste,5.847,Composting,69.8,Mumbai HQ,Office,Antony Lara Enviro,WM-2020Q3-638198,1.25
2020,Q3,Hazardous,Spent Catalyst,9.96,Authorised TSDF,61.8,Mumbai HQ,Office,ALMA Recyclers,WM-2020Q3-177022,4.13
2020,Q3,Hazardous,Used Oil,12.658,Re-refining,92.9,Mumbai HQ,Office,Antony Lara Enviro,WM-2020Q3-212785,2.39
2020,Q3,Hazardous,Sludge (Process),21.221,Co-processing,32.4,Mumbai HQ,Office,Eco Recycling Ltd,WM-2020Q3-148451,3.92
2020,Q3,Hazardous,Chemical Containers,7.192,Authorised TSDF,63.9,Mumbai HQ,Office,Ramky Enviro,WM-2020Q3-384663,5.72
2020,Q3,Hazardous,E-Waste,6.335,Authorised Recycler,97.0,Mumbai HQ,Office,Saahas Zero Waste,WM-2020Q3-077392,9.23
2020,Q3,Hazardous,Lab Solvents,4.083,Incineration,75.0,Mumbai HQ,Office,Ramky Enviro,WM-2020Q3-958690,1.38
2020,Q3,Non-Hazardous,Paper,147.595,Recycling,98.6,Hazira Refinery,Refinery,Tata Steel Recycling,WM-2020Q3-417473,226.86
2020,Q3,Non-Hazardous,Plastic (Recyclable),179.866,Recycling,82.9,Hazira Refinery,Refinery,Antony Lara Enviro,WM-2020Q3-178814,235.9
2020,Q3,Non-Hazardous,Plastic (Mixed),144.458,Co-processing,41.3,Hazira Refinery,Refinery,Eco Recycling Ltd,WM-2020Q3-406702,39.1
2020,Q3,Non-Hazardous,Wood Pallets,94.428,Recycling,86.1,Hazira Refinery,Refinery,Re Sustainability,WM-2020Q3-857569,33.09
2020,Q3,Non-Hazardous,Glass,42.103,Recycling,97.6,Hazira Refinery,Refinery,Tata Steel Recycling,WM-2020Q3-099045,64.16
2020,Q3,Non-Hazardous,Metal Scrap,226.189,Recycling,99.5,Hazira Refinery,Refinery,Re Sustainability,WM-2020Q3-398960,300.01
2020,Q3,Non-Hazardous,Construction Debris,149.196,Landfill,60.9,Hazira Refinery,Refinery,Antony Lara Enviro,WM-2020Q3-945241,65.81
2020,Q3,Non-Hazardous,Food Waste,51.648,Composting,70.0,Hazira Refinery,Refinery,Saahas Zero Waste,WM-2020Q3-308906,73.24
2020,Q3,Hazardous,Spent Catalyst,105.034,Authorised TSDF,63.8,Hazira Refinery,Refinery,Antony Lara Enviro,WM-2020Q3-152531,70.81
2020,Q3,Hazardous,Used Oil,170.895,Re-refining,91.0,Hazira Refinery,Refinery,Ramky Enviro,WM-2020Q3-883793,132.12
2020,Q3,Hazardous,Sludge (Process),235.249,Co-processing,32.2,Hazira Refinery,Refinery,Saahas Zero Waste,WM-2020Q3-976531,229.87
2020,Q3,Hazardous,Chemical Containers,95.949,Authorised TSDF,67.7,Hazira Refinery,Refinery,Antony Lara Enviro,WM-2020Q3-711915,85.08
2020,Q3,Hazardous,E-Waste,58.998,Authorised Recycler,91.5,Hazira Refinery,Refinery,Hulladek Recycling,WM-2020Q3-869712,26.76
2020,Q3,Hazardous,Lab Solvents,34.174,Incineration,76.8,Hazira Refinery,Refinery,Tata Steel Recycling,WM-2020Q3-988413,52.57
2020,Q3,Non-Hazardous,Paper,139.363,Recycling,99.1,Jamnagar Polymer Plant,Petchem,Eco Recycling Ltd,WM-2020Q3-243433,129.8
2020,Q3,Non-Hazardous,Plastic (Recyclable),126.327,Recycling,91.5,Jamnagar Polymer Plant,Petchem,Ramky Enviro,WM-2020Q3-502328,185.08
2020,Q3,Non-Hazardous,Plastic (Mixed),90.595,Co-processing,46.2,Jamnagar Polymer Plant,Petchem,Hulladek Recycling,WM-2020Q3-232662,95.14
2020,Q3,Non-Hazardous,Wood Pallets,78.18,Recycling,79.1,Jamnagar Polymer Plant,Petchem,Hulladek Recycling,WM-2020Q3-683529,95.02
2020,Q3,Non-Hazardous,Glass,40.277,Recycling,96.0,Jamnagar Polymer Plant,Petchem,Saahas Zero Waste,WM-2020Q3-925004,57.36
2020,Q3,Non-Hazardous,Metal Scrap,197.062,Recycling,93.8,Jamnagar Polymer Plant,Petchem,Eco Recycling Ltd,WM-2020Q3-426999,67.24
2020,Q3,Non-Hazardous,Construction Debris,140.832,Landfill,61.9,Jamnagar Polymer Plant,Petchem,ALMA Recyclers,WM-2020Q3-579705,178.82
2020,Q3,Non-Hazardous,Food Waste,56.187,Composting,72.3,Jamnagar Polymer Plant,Petchem,Antony Lara Enviro,WM-2020Q3-134866,63.99
2020,Q3,Hazardous,Spent Catalyst,105.781,Authorised TSDF,63.6,Jamnagar Polymer Plant,Petchem,Saahas Zero Waste,WM-2020Q3-476045,27.93
2020,Q3,Hazardous,Used Oil,109.913,Re-refining,89.9,Jamnagar Polymer Plant,Petchem,Tata Steel Recycling,WM-2020Q3-631216,172.15
2020,Q3,Hazardous,Sludge (Process),151.981,Co-processing,35.3,Jamnagar Polymer Plant,Petchem,Eco Recycling Ltd,WM-2020Q3-342068,89.49
2020,Q3,Hazardous,Chemical Containers,61.492,Authorised TSDF,71.3,Jamnagar Polymer Plant,Petchem,Ramky Enviro,WM-2020Q3-537875,44.99
2020,Q3,Hazardous,E-Waste,48.2,Authorised Recycler,97.6,Jamnagar Polymer Plant,Petchem,Ramky Enviro,WM-2020Q3-695672,11.76
2020,Q3,Hazardous,Lab Solvents,28.956,Incineration,75.2,Jamnagar Polymer Plant,Petchem,Hulladek Recycling,WM-2020Q3-814373,10.32
2020,Q3,Non-Hazardous,Paper,61.013,Recycling,96.9,Vadodara Chemicals,Petchem,Ramky Enviro,WM-2020Q3-082918,54.92
2020,Q3,Non-Hazardous,Plastic (Recyclable),92.402,Recycling,90.9,Vadodara Chemicals,Petchem,Re Sustainability,WM-2020Q3-243408,59.56
2020,Q3,Non-Hazardous,Plastic (Mixed),57.248,Co-processing,42.2,Vadodara Chemicals,Petchem,Hulladek Recycling,WM-2020Q3-243163,47.56
2020,Q3,Non-Hazardous,Wood Pallets,35.64,Recycling,85.4,Vadodara Chemicals,Petchem,Eco Recycling Ltd,WM-2020Q3-792295,54.25
2020,Q3,Non-Hazardous,Glass,25.43,Recycling,96.6,Vadodara Chemicals,Petchem,Tata Steel Recycling,WM-2020Q3-401346,23.78
2020,Q3,Non-Hazardous,Metal Scrap,120.256,Recycling,94.5,Vadodara Chemicals,Petchem,ALMA Recyclers,WM-2020Q3-023262,44.11
2020,Q3,Non-Hazardous,Construction Debris,80.379,Landfill,61.9,Vadodara Chemicals,Petchem,Hulladek Recycling,WM-2020Q3-746645,113.17
2020,Q3,Non-Hazardous,Food Waste,35.778,Composting,68.8,Vadodara Chemicals,Petchem,Antony Lara Enviro,WM-2020Q3-340959,48.42
2020,Q3,Hazardous,Spent Catalyst,74.364,Authorised TSDF,63.2,Vadodara Chemicals,Petchem,Re Sustainability,WM-2020Q3-269691,109.76
2020,Q3,Hazardous,Used Oil,103.318,Re-refining,85.5,Vadodara Chemicals,Petchem,Tata Steel Recycling,WM-2020Q3-957567,112.16
2020,Q3,Hazardous,Sludge (Process),101.227,Co-processing,35.4,Vadodara Chemicals,Petchem,ALMA Recyclers,WM-2020Q3-254194,98.0
2020,Q3,Hazardous,Chemical Containers,49.533,Authorised TSDF,63.9,Vadodara Chemicals,Petchem,Antony Lara Enviro,WM-2020Q3-937949,71.34
2020,Q3,Hazardous,E-Waste,27.156,Authorised Recycler,99.5,Vadodara Chemicals,Petchem,Tata Steel Recycling,WM-2020Q3-630678,8.68
2020,Q3,Hazardous,Lab Solvents,20.265,Incineration,81.0,Vadodara Chemicals,Petchem,Antony Lara Enviro,WM-2020Q3-661451,18.67
2020,Q3,Non-Hazardous,Paper,70.095,Recycling,95.2,Paradip Plant,Petchem,ALMA Recyclers,WM-2020Q3-429550,68.55
2020,Q3,Non-Hazardous,Plastic (Recyclable),93.191,Recycling,83.8,Paradip Plant,Petchem,Ramky Enviro,WM-2020Q3-896775,87.37
2020,Q3,Non-Hazardous,Plastic (Mixed),46.248,Co-processing,41.4,Paradip Plant,Petchem,ALMA Recyclers,WM-2020Q3-440321,64.63
2020,Q3,Non-Hazardous,Wood Pallets,39.87,Recycling,76.9,Paradip Plant,Petchem,ALMA Recyclers,WM-2020Q3-138928,56.74
2020,Q3,Non-Hazardous,Glass,17.521,Recycling,96.6,Paradip Plant,Petchem,Eco Recycling Ltd,WM-2020Q3-747978,21.23
2020,Q3,Non-Hazardous,Metal Scrap,83.183,Recycling,99.5,Paradip Plant,Petchem,Eco Recycling Ltd,WM-2020Q3-826103,50.0
2020,Q3,Non-Hazardous,Construction Debris,85.747,Landfill,55.9,Paradip Plant,Petchem,Antony Lara Enviro,WM-2020Q3-093278,126.52
2020,Q3,Non-Hazardous,Food Waste,24.627,Composting,70.7,Paradip Plant,Petchem,Hulladek Recycling,WM-2020Q3-538117,27.45
2020,Q3,Hazardous,Spent Catalyst,63.972,Authorised TSDF,66.7,Paradip Plant,Petchem,Hulladek Recycling,WM-2020Q3-076941,53.04
2020,Q3,Hazardous,Used Oil,84.325,Re-refining,91.0,Paradip Plant,Petchem,ALMA Recyclers,WM-2020Q3-767887,61.98
2020,Q3,Hazardous,Sludge (Process),110.917,Co-processing,32.2,Paradip Plant,Petchem,Re Sustainability,WM-2020Q3-057036,113.77
2020,Q3,Hazardous,Chemical Containers,30.304,Authorised TSDF,64.7,Paradip Plant,Petchem,Tata Steel Recycling,WM-2020Q3-135108,36.21
2020,Q3,Hazardous,E-Waste,25.625,Authorised Recycler,99.5,Paradip Plant,Petchem,ALMA Recyclers,WM-2020Q3-977310,11.18
2020,Q3,Hazardous,Lab Solvents,15.408,Incineration,80.7,Paradip Plant,Petchem,Tata Steel Recycling,WM-2020Q3-858609,10.99
2020,Q3,Non-Hazardous,Paper,47.597,Recycling,89.7,Haldia Petchem,Petchem,Tata Steel Recycling,WM-2020Q3-859169,39.63
2020,Q3,Non-Hazardous,Plastic (Recyclable),61.483,Recycling,88.2,Haldia Petchem,Petchem,Ramky Enviro,WM-2020Q3-886591,47.54
2020,Q3,Non-Hazardous,Plastic (Mixed),40.161,Co-processing,41.3,Haldia Petchem,Petchem,Eco Recycling Ltd,WM-2020Q3-848398,42.52
2020,Q3,Non-Hazardous,Wood Pallets,29.335,Recycling,83.7,Haldia Petchem,Petchem,Antony Lara Enviro,WM-2020Q3-149792,37.84
2020,Q3,Non-Hazardous,Glass,16.9,Recycling,94.5,Haldia Petchem,Petchem,Hulladek Recycling,WM-2020Q3-540741,24.01
2020,Q3,Non-Hazardous,Metal Scrap,66.568,Recycling,99.5,Haldia Petchem,Petchem,Eco Recycling Ltd,WM-2020Q3-042736,21.06
2020,Q3,Non-Hazardous,Construction Debris,59.19,Landfill,56.0,Haldia Petchem,Petchem,Saahas Zero Waste,WM-2020Q3-195442,12.09
2020,Q3,Non-Hazardous,Food Waste,24.771,Composting,73.3,Haldia Petchem,Petchem,ALMA Recyclers,WM-2020Q3-321485,17.39
2020,Q3,Hazardous,Spent Catalyst,46.118,Authorised TSDF,68.8,Haldia Petchem,Petchem,Tata Steel Recycling,WM-2020Q3-860308,50.49
2020,Q3,Hazardous,Used Oil,56.49,Re-refining,95.6,Haldia Petchem,Petchem,Re Sustainability,WM-2020Q3-896071,29.51
2020,Q3,Hazardous,Sludge (Process),85.074,Co-processing,33.8,Haldia Petchem,Petchem,Hulladek Recycling,WM-2020Q3-465164,87.94
2020,Q3,Hazardous,Chemical Containers,26.396,Authorised TSDF,68.3,Haldia Petchem,Petchem,Eco Recycling Ltd,WM-2020Q3-004138,35.08
2020,Q3,Hazardous,E-Waste,18.681,Authorised Recycler,95.6,Haldia Petchem,Petchem,Antony Lara Enviro,WM-2020Q3-311409,12.79
2020,Q3,Hazardous,Lab Solvents,18.486,Incineration,80.6,Haldia Petchem,Petchem,Re Sustainability,WM-2020Q3-430110,5.28
2020,Q3,Non-Hazardous,Paper,42.509,Recycling,96.0,Gandhar Gas Cracker,Petchem,Hulladek Recycling,WM-2020Q3-199529,19.11
2020,Q3,Non-Hazardous,Plastic (Recyclable),73.151,Recycling,88.9,Gandhar Gas Cracker,Petchem,Re Sustainability,WM-2020Q3-126797,71.41
2020,Q3,Non-Hazardous,Plastic (Mixed),33.618,Co-processing,43.4,Gandhar Gas Cracker,Petchem,Saahas Zero Waste,WM-2020Q3-359774,28.69
2020,Q3,Non-Hazardous,Wood Pallets,31.895,Recycling,82.4,Gandhar Gas Cracker,Petchem,Hulladek Recycling,WM-2020Q3-908906,8.24
2020,Q3,Non-Hazardous,Glass,11.623,Recycling,96.7,Gandhar Gas Cracker,Petchem,Hulladek Recycling,WM-2020Q3-517957,16.85
2020,Q3,Non-Hazardous,Metal Scrap,71.144,Recycling,93.3,Gandhar Gas Cracker,Petchem,Ramky Enviro,WM-2020Q3-906650,85.77
2020,Q3,Non-Hazardous,Construction Debris,51.747,Landfill,54.5,Gandhar Gas Cracker,Petchem,Eco Recycling Ltd,WM-2020Q3-863256,82.17
2020,Q3,Non-Hazardous,Food Waste,22.424,Composting,75.1,Gandhar Gas Cracker,Petchem,Antony Lara Enviro,WM-2020Q3-691903,8.39
2020,Q3,Hazardous,Spent Catalyst,43.136,Authorised TSDF,61.7,Gandhar Gas Cracker,Petchem,Antony Lara Enviro,WM-2020Q3-153080,47.34
2020,Q3,Hazardous,Used Oil,57.869,Re-refining,89.7,Gandhar Gas Cracker,Petchem,Saahas Zero Waste,WM-2020Q3-074179,61.22
2020,Q3,Hazardous,Sludge (Process),63.731,Co-processing,33.7,Gandhar Gas Cracker,Petchem,Ramky Enviro,WM-2020Q3-287057,83.73
2020,Q3,Hazardous,Chemical Containers,30.573,Authorised TSDF,66.4,Gandhar Gas Cracker,Petchem,Re Sustainability,WM-2020Q3-054561,40.71
2020,Q3,Hazardous,E-Waste,18.862,Authorised Recycler,95.3,Gandhar Gas Cracker,Petchem,Ramky Enviro,WM-2020Q3-747289,27.41
2020,Q3,Hazardous,Lab Solvents,16.429,Incineration,78.4,Gandhar Gas Cracker,Petchem,Re Sustainability,WM-2020Q3-778062,19.07
2020,Q3,Non-Hazardous,Paper,57.852,Recycling,96.8,Dahej Industrial Cluster,Petchem,Antony Lara Enviro,WM-2020Q3-305792,72.35
2020,Q3,Non-Hazardous,Plastic (Recyclable),70.332,Recycling,90.3,Dahej Industrial Cluster,Petchem,Hulladek Recycling,WM-2020Q3-020534,66.36
2020,Q3,Non-Hazardous,Plastic (Mixed),37.768,Co-processing,44.6,Dahej Industrial Cluster,Petchem,Hulladek Recycling,WM-2020Q3-316563,27.21
2020,Q3,Non-Hazardous,Wood Pallets,31.271,Recycling,75.7,Dahej Industrial Cluster,Petchem,Antony Lara Enviro,WM-2020Q3-015170,25.77
2020,Q3,Non-Hazardous,Glass,15.841,Recycling,99.5,Dahej Industrial Cluster,Petchem,Ramky Enviro,WM-2020Q3-624220,12.58
2020,Q3,Non-Hazardous,Metal Scrap,71.599,Recycling,99.5,Dahej Industrial Cluster,Petchem,Re Sustainability,WM-2020Q3-949861,57.72
2020,Q3,Non-Hazardous,Construction Debris,47.169,Landfill,60.3,Dahej Industrial Cluster,Petchem,Re Sustainability,WM-2020Q3-969519,38.98
2020,Q3,Non-Hazardous,Food Waste,25.03,Composting,71.2,Dahej Industrial Cluster,Petchem,Ramky Enviro,WM-2020Q3-414359,28.0
2020,Q3,Hazardous,Spent Catalyst,38.534,Authorised TSDF,60.9,Dahej Industrial Cluster,Petchem,Saahas Zero Waste,WM-2020Q3-046817,55.42
2020,Q3,Hazardous,Used Oil,53.213,Re-refining,85.4,Dahej Industrial Cluster,Petchem,Antony Lara Enviro,WM-2020Q3-988945,21.46
2020,Q3,Hazardous,Sludge (Process),62.741,Co-processing,32.7,Dahej Industrial Cluster,Petchem,ALMA Recyclers,WM-2020Q3-699797,20.08
2020,Q3,Hazardous,Chemical Containers,29.723,Authorised TSDF,64.3,Dahej Industrial Cluster,Petchem,Tata Steel Recycling,WM-2020Q3-160824,9.31
2020,Q3,Hazardous,E-Waste,22.016,Authorised Recycler,90.6,Dahej Industrial Cluster,Petchem,Hulladek Recycling,WM-2020Q3-853552,25.26
2020,Q3,Hazardous,Lab Solvents,11.312,Incineration,81.3,Dahej Industrial Cluster,Petchem,Re Sustainability,WM-2020Q3-734851,12.11
2020,Q3,Non-Hazardous,Paper,34.893,Recycling,97.3,Nagothane Plant,Petchem,Re Sustainability,WM-2020Q3-182973,44.14
2020,Q3,Non-Hazardous,Plastic (Recyclable),65.741,Recycling,87.8,Nagothane Plant,Petchem,Re Sustainability,WM-2020Q3-143353,12.4
2020,Q3,Non-Hazardous,Plastic (Mixed),42.675,Co-processing,45.9,Nagothane Plant,Petchem,Saahas Zero Waste,WM-2020Q3-193744,51.28
2020,Q3,Non-Hazardous,Wood Pallets,22.368,Recycling,82.7,Nagothane Plant,Petchem,Saahas Zero Waste,WM-2020Q3-892350,30.26
2020,Q3,Non-Hazardous,Glass,11.566,Recycling,99.3,Nagothane Plant,Petchem,Antony Lara Enviro,WM-2020Q3-501401,13.38
2020,Q3,Non-Hazardous,Metal Scrap,50.666,Recycling,99.5,Nagothane Plant,Petchem,ALMA Recyclers,WM-2020Q3-999406,73.34
2020,Q3,Non-Hazardous,Construction Debris,43.331,Landfill,57.9,Nagothane Plant,Petchem,Ramky Enviro,WM-2020Q3-846700,35.39
2020,Q3,Non-Hazardous,Food Waste,15.982,Composting,75.4,Nagothane Plant,Petchem,Hulladek Recycling,WM-2020Q3-291540,5.73
2020,Q3,Hazardous,Spent Catalyst,32.601,Authorised TSDF,66.6,Nagothane Plant,Petchem,Hulladek Recycling,WM-2020Q3-169636,37.69
2020,Q3,Hazardous,Used Oil,45.273,Re-refining,94.2,Nagothane Plant,Petchem,Tata Steel Recycling,WM-2020Q3-057623,18.96
2020,Q3,Hazardous,Sludge (Process),67.576,Co-processing,33.5,Nagothane Plant,Petchem,Antony Lara Enviro,WM-2020Q3-303613,73.68
2020,Q3,Hazardous,Chemical Containers,27.8,Authorised TSDF,69.4,Nagothane Plant,Petchem,Ramky Enviro,WM-2020Q3-038005,16.64
2020,Q3,Hazardous,E-Waste,15.72,Authorised Recycler,94.1,Nagothane Plant,Petchem,Antony Lara Enviro,WM-2020Q3-730733,21.3
2020,Q3,Hazardous,Lab Solvents,10.549,Incineration,77.5,Nagothane Plant,Petchem,ALMA Recyclers,WM-2020Q3-612032,10.73
2020,Q3,Non-Hazardous,Paper,43.702,Recycling,89.3,Visakhapatnam Port,Logistics,Saahas Zero Waste,WM-2020Q3-263383,37.52
2020,Q3,Non-Hazardous,Plastic (Recyclable),49.062,Recycling,90.7,Visakhapatnam Port,Logistics,Tata Steel Recycling,WM-2020Q3-212417,33.79
2020,Q3,Non-Hazardous,Plastic (Mixed),32.633,Co-processing,43.8,Visakhapatnam Port,Logistics,Antony Lara Enviro,WM-2020Q3-274154,40.21
2020,Q3,Non-Hazardous,Wood Pallets,22.929,Recycling,80.5,Visakhapatnam Port,Logistics,Hulladek Recycling,WM-2020Q3-823286,11.11
2020,Q3,Non-Hazardous,Glass,12.601,Recycling,92.1,Visakhapatnam Port,Logistics,Re Sustainability,WM-2020Q3-432337,19.12
2020,Q3,Non-Hazardous,Metal Scrap,51.215,Recycling,92.3,Visakhapatnam Port,Logistics,Saahas Zero Waste,WM-2020Q3-992270,36.58
2020,Q3,Non-Hazardous,Construction Debris,49.211,Landfill,60.0,Visakhapatnam Port,Logistics,Re Sustainability,WM-2020Q3-777636,58.41
2020,Q3,Non-Hazardous,Food Waste,18.104,Composting,74.6,Visakhapatnam Port,Logistics,Re Sustainability,WM-2020Q3-371950,12.87
2020,Q3,Hazardous,Spent Catalyst,42.153,Authorised TSDF,63.4,Visakhapatnam Port,Logistics,Tata Steel Recycling,WM-2020Q3-238700,36.27
2020,Q3,Hazardous,Used Oil,59.325,Re-refining,93.1,Visakhapatnam Port,Logistics,Antony Lara Enviro,WM-2020Q3-797062,61.41
2020,Q3,Hazardous,Sludge (Process),52.163,Co-processing,32.8,Visakhapatnam Port,Logistics,Re Sustainability,WM-2020Q3-414699,39.31
2020,Q3,Hazardous,Chemical Containers,28.851,Authorised TSDF,63.7,Visakhapatnam Port,Logistics,Saahas Zero Waste,WM-2020Q3-968940,7.91
2020,Q3,Hazardous,E-Waste,21.911,Authorised Recycler,97.0,Visakhapatnam Port,Logistics,Re Sustainability,WM-2020Q3-260944,6.88
2020,Q3,Hazardous,Lab Solvents,12.557,Incineration,77.5,Visakhapatnam Port,Logistics,Eco Recycling Ltd,WM-2020Q3-379645,13.42
2020,Q3,Non-Hazardous,Paper,30.99,Recycling,99.5,Mangalore Storage,Logistics,Antony Lara Enviro,WM-2020Q3-310398,47.62
2020,Q3,Non-Hazardous,Plastic (Recyclable),34.93,Recycling,90.5,Mangalore Storage,Logistics,Tata Steel Recycling,WM-2020Q3-175568,24.38
2020,Q3,Non-Hazardous,Plastic (Mixed),22.923,Co-processing,45.4,Mangalore Storage,Logistics,ALMA Recyclers,WM-2020Q3-559422,14.35
2020,Q3,Non-Hazardous,Wood Pallets,21.305,Recycling,80.6,Mangalore Storage,Logistics,Antony Lara Enviro,WM-2020Q3-010290,15.31
2020,Q3,Non-Hazardous,Glass,7.584,Recycling,91.2,Mangalore Storage,Logistics,Tata Steel Recycling,WM-2020Q3-251765,12.13
2020,Q3,Non-Hazardous,Metal Scrap,46.857,Recycling,99.5,Mangalore Storage,Logistics,ALMA Recyclers,WM-2020Q3-945255,44.42
2020,Q3,Non-Hazardous,Construction Debris,31.895,Landfill,61.1,Mangalore Storage,Logistics,Antony Lara Enviro,WM-2020Q3-974125,20.99
2020,Q3,Non-Hazardous,Food Waste,15.081,Composting,69.7,Mangalore Storage,Logistics,Saahas Zero Waste,WM-2020Q3-461626,19.16
2020,Q3,Hazardous,Spent Catalyst,28.979,Authorised TSDF,69.2,Mangalore Storage,Logistics,Antony Lara Enviro,WM-2020Q3-957788,38.73
2020,Q3,Hazardous,Used Oil,31.346,Re-refining,94.9,Mangalore Storage,Logistics,Tata Steel Recycling,WM-2020Q3-035574,32.8
2020,Q3,Hazardous,Sludge (Process),42.219,Co-processing,33.0,Mangalore Storage,Logistics,Tata Steel Recycling,WM-2020Q3-176188,24.94
2020,Q3,Hazardous,Chemical Containers,15.729,Authorised TSDF,71.8,Mangalore Storage,Logistics,Tata Steel Recycling,WM-2020Q3-015956,14.15
2020,Q3,Hazardous,E-Waste,14.53,Authorised Recycler,91.0,Mangalore Storage,Logistics,Hulladek Recycling,WM-2020Q3-022433,14.01
2020,Q3,Hazardous,Lab Solvents,9.594,Incineration,76.2,Mangalore Storage,Logistics,Hulladek Recycling,WM-2020Q3-141134,9.5
2020,Q3,Non-Hazardous,Paper,25.042,Recycling,99.5,Kochi Tankage,Logistics,Ramky Enviro,WM-2020Q3-242199,34.91
2020,Q3,Non-Hazardous,Plastic (Recyclable),29.7,Recycling,88.5,Kochi Tankage,Logistics,Re Sustainability,WM-2020Q3-503562,8.11
2020,Q3,Non-Hazardous,Plastic (Mixed),24.972,Co-processing,41.7,Kochi Tankage,Logistics,Antony Lara Enviro,WM-2020Q3-039932,21.23
